Unnamed: 0,Location,Date Published,Total Cases,Total Deaths,Pct Cases Black/AA,Pct Deaths Black/AA,Date Run,Status code,Count Cases Black/AA,Count Deaths Black/AA,Pct Includes Unknown Race,Pct Includes Hispanic Black,Count Cases Known Race,Count Deaths Known Race,Black/AA Population,Pct Black/AA Population,Date/Time Run,Date Run.1,Date/Time Run.1
,Texas -- Bexar County,2020-06-29,10797.0,109.0,6.98,15.6,2020-06-30,Success!,436.0,17.0,False,False,,,,,,,
,Montana,,,,,,2020-06-30,"An error occurred. ... SSLError(MaxRetryError(""HTTPSConnectionPool(host='dphhs.mt.gov', port=443): Max retries exceeded with url: /publichealth/cdepi/diseases/coronavirusmt/demographics (Caused by SSLError(SSLError(1, '[SSL: DH_KEY_TOO_SMALL] dh key too small (_ssl.c:1108)')))""))",,,False,False,,,,,,,
,Wisconsin,2020-06-30,28659.0,784.0,19.54,23.8,2020-06-30,Success!,5022.0,184,False,True,,,,,,,
,Washington,2020-07-01,33435.0,1339.0,6.0,3.0,2020-07-01,Success!,1366.0,43.0,False,False,,,,,,,
,North Carolina,2020-07-01,66513.0,1373.0,16.26,31.76,2020-07-01,Success!,10818.0,436.0,False,True,,,,,,,
,NewYorkCity,2020-07-01,212412.0,18497.0,30.16,30.48,2020-07-01,Success!,33061.0,5166.0,False,True,,,,,,,
,Wisconsin,2020-07-01,29199.0,786.0,19.43,23.87,2020-07-01,Success!,5085.0,185.0,False,True,,,,,,,
,Wisconsin -- Milwaukee,2020-07-01,11553.0,355.0,30.77,40.28,2020-07-01,Success!,3289.0,143.0,False,False,,,,,,,
,Rhode Island,2020-06-29,16226.0,946.0,12.33,6.11,2020-07-01,Success!,1573.0,47.0,False,False,,,,,,,
,Maine,2020-07-01,3294.0,105.0,26.76,,2020-07-01,Success!,779.0,,False,True,,,,,,,
,Maryland,2020-07-01,67918.0,3077.0,28.66,40.49,2020-07-01,Success!,19463.0,1246.0,False,False,,,,,,,
,Alabama,2020-07-01,38442.0,947.0,47.31,46.9,2020-07-01,Success!,14309.0,431.0,False,False,,,,,,,
,Michigan,2020-07-01,64057.0,5873.0,30.73,40.05,2020-07-01,Success!,19687.0,2352.0,True,False,,,,,,,
,Montana,2020-07-01,1016.0,22.0,0.49,,2020-07-01,Success!,5.0,,True,True,,,,,,,
,Alaska,2020-07-01,978.0,14.0,2.45,0.0,2020-07-01,Success!,24.0,0.0,True,True,,,,,,,
,Massachusetts,2020-07-01,109143.0,8081.0,9.38,8.22,2020-07-01,Success!,10242.0,664.0,True,False,,,,,,,
,Missouri,2020-06-27,20261.0,996.0,49.66,38.56,2020-07-01,Success!,5758.0,246.0,False,True,,,,,,,
,Utah,2020-07-01,22716.0,173.0,2.7,,2020-07-01,Success!,613.0,<5,True,False,,,,,,,
,Mississippi,2020-07-01,27900.0,527.0,49.56,208.54,2020-07-01,Success!,13827.0,1099,True,True,,,,,,,
,Texas -- Bexar County,2020-07-01,12504.0,111.0,6.81,15.32,2020-07-01,Success!,464.0,17.0,False,False,,,,,,,
,Minnesota,2020-07-01,36716.0,1445.0,20.78,8.51,2020-07-01,Success!,7629.0,123,True,True,,,,,,,
,Texas,2020-07-01,21960.0,662.0,1180.33,1283.99,2020-07-01,Success!,2592.0,85,True,False,,,,,,,
,Delaware,2020-07-01,11510.0,509.0,26.35,25.54,2020-07-01,Success!,3033.0,130,True,False,,,,,,,
,Nebraska,,19310.0,276.0,7.59,7.95,2020-07-01,Success!,1122.0,21,False,True,,,,,,,
,California,2020-06-30,154909.0,5905.0,4.4,9.4,2020-07-01,Success!,6774.0,556,False,True,,,,,,,
,Vermont,2020-07-01,1.0,0.0,9.6,0.0,2020-07-01,Success!,113.0,0,False,True,,,,,,,
,New Mexico,2020-07-01,12276.0,500.0,1.89,,2020-07-01,Success!,232.0,,True,False,,,,,,,
,Florida,2020-07-01,156288.0,3550.0,14.09,19.83,2020-07-01,Success!,22017.0,704,True,False,,,,,,,
,"Washington, DC",2020-06-30,10327.0,551.0,49.81,73.5,2020-07-01,Success!,5144.0,405,True,True,,,,,,,
,Colorado,2020-07-01,33029.0,1697.0,5.38,6.48,2020-07-01,Success!,1776.0,109,True,False,,,,,,,
,California - San Diego,2020-07-01,14623.0,372.0,4.35,3.26,2020-07-01,Success!,506.0,12,False,False,,,,,,,
,Georgia,2020-07-01,84237.0,2827.0,28.38,47.33,2020-07-01,Success!,23908.0,1338,True,True,,,,,,,
,Virginia,2020-07-01,63203.0,1786.0,14.33,21.84,2020-07-01,Success!,9056.0,390,True,True,,,,,,,
,Indiana,2020-07-01,45952.0,2456.0,12.27,14.45,2020-07-01,Success!,5637.0,355,True,True,,,,,,,
,Kentucky,2020-07-01,15842.0,572.0,14.37,16.07,2020-07-01,Success!,1566.0,86,False,True,,,,,,,
,California - Los Angeles,2020-06-30,105507.0,3402.0,2.75,10.52,2020-07-01,Success!,2904.0,358,True,False,,,,,,,
,Illinois,2020-07-01,144013.0,6951.0,16.8,27.82,2020-07-02,Success!,24191.0,1934.0,True,False,,,,,,,
,Washington,2020-07-02,34151.0,1342.0,6.0,3.0,2020-07-02,Success!,1381.0,43.0,False,False,,,,,,,
,North Carolina,2020-07-02,68142.0,1391.0,16.25,31.99,2020-07-02,Success!,11075.0,445.0,False,True,,,,,,,
,New York -- New York,2020-07-02,212774.0,18519.0,30.17,30.48,2020-07-02,Success!,33093.0,5171.0,False,True,,,,,,,
,Wisconsin,2020-07-02,29738.0,793.0,19.4,24.04,2020-07-02,Success!,5174.0,188.0,False,True,,,,,,,
,Wisconsin -- Milwaukee,2020-07-02,11672.0,355.0,33.42,40.28,2020-07-02,Success!,3405.0,143.0,False,False,,,,,,,
,Rhode Island,2020-06-29,16226.0,946.0,12.33,6.11,2020-07-02,Success!,1573.0,47.0,False,False,,,,,,,
,Tennessee,2020-07-02,46890.0,620.0,21.01,35.0,2020-07-02,Success!,9850.0,217.0,True,True,,,,,,,
,Maine,2020-07-02,3328.0,105.0,26.87,,2020-07-02,Success!,790.0,,False,True,,,,,,,
,Maryland,2020-07-02,68423.0,3086.0,28.46,40.38,2020-07-02,Success!,19474.0,1246.0,False,False,,,,,,,
,Alabama,2020-07-02,39604.0,961.0,47.04,46.88,2020-07-02,Success!,14595.0,436.0,False,False,,,,,,,
,Michigan,2020-07-02,64596.0,5888.0,30.6,40.01,2020-07-02,Success!,19767.0,2356.0,True,False,,,,,,,
,Montana,2020-07-02,1083.0,22.0,0.55,,2020-07-02,Success!,6.0,,True,True,,,,,,,
,Alaska,2020-07-02,1017.0,14.0,2.36,0.0,2020-07-02,Success!,24.0,0.0,True,True,,,,,,,
,Massachusetts,2020-07-02,109338.0,8132.0,9.4,8.18,2020-07-02,Success!,10283.0,665.0,True,False,,,,,,,
,Missouri,2020-06-27,20261.0,996.0,49.66,38.56,2020-07-02,Success!,5758.0,246.0,False,True,,,,,,,
,Utah,2020-07-02,23270.0,176.0,2.7,,2020-07-02,Success!,629.0,<5,True,False,,,,,,,
,Mississippi,2020-07-02,28770.0,530.0,49.14,209.25,2020-07-02,Success!,14137.0,1109,True,True,,,,,,,
,Texas -- Bexar County,2020-07-02,12878.0,115.0,6.81,15.32,2020-07-02,Success!,464.0,17.0,False,False,,,,,,,
,Minnesota,2020-07-02,37210.0,1458.0,20.71,8.57,2020-07-02,Success!,7707.0,125,True,True,,,,,,,
,Texas,2020-07-02,22341.0,662.0,0.12,0.13,2020-07-02,Success!,2630.0,85,True,False,,,,,,,
,Delaware,2020-07-02,11731.0,510.0,26.08,25.69,2020-07-02,Success!,3060.0,131,True,False,,,,,,,
,Nebraska,2020-07-02,19452.0,282.0,7.57,7.89,2020-07-02,Success!,1127.0,21,False,True,,,,,,,
,California,2020-07-01,159300.0,5983.0,4.4,9.4,2020-07-02,Success!,6953.0,561,False,True,,,,,,,
,Vermont,2020-07-02,1227.0,56.0,9.88,0.0,2020-07-02,Success!,118.0,0,False,True,,,,,,,
,New Mexico,2020-07-02,12520.0,503.0,1.96,,2020-07-02,Success!,245.0,,True,False,,,,,,,
,Florida,2020-07-02,166303.0,3617.0,13.92,19.6,2020-07-02,Success!,23157.0,709,True,False,,,,,,,
,"Washington, DC",2020-07-02,10390.0,554.0,49.8,73.65,2020-07-02,Success!,5174.0,408,True,True,,,,,,,
,Colorado,2020-07-02,33352.0,1701.0,5.38,6.53,2020-07-02,Success!,1794.0,111,True,False,,,,,,,
,California - San Diego,2020-07-02,15207.0,377.0,4.49,3.22,2020-07-02,Success!,542.0,12,False,False,,,,,,,
,Georgia,2020-07-02,87709.0,2849.0,28.27,47.39,2020-07-02,Success!,24795.0,1350,True,True,,,,,,,
,Virginia,2020-07-02,63735.0,1816.0,14.43,21.81,2020-07-02,Success!,9195.0,396,True,True,,,,,,,
,Indiana,2020-07-02,46387.0,2469.0,12.23,14.46,2020-07-02,Success!,5672.0,357,True,True,,,,,,,
,Kentucky,2020-07-02,16079.0,581.0,14.55,15.84,2020-07-02,Success!,1590.0,86,False,True,,,,,,,
,California - Los Angeles,2020-07-01,107667.0,3454.0,2.74,10.57,2020-07-02,Success!,2946.0,365,True,False,,,,,,,
,Illinois,2020-07-03,145750.0,7005.0,16.79,27.88,2020-07-03,Success!,24478.0,1953.0,True,False,,,1824125.0,14.23,,,
,Washington,2020-07-03,34778.0,1352.0,5.59,3.38,2020-07-03,Success!,1403.0,44.0,False,False,25112.0,1300.0,269854.0,3.7,,,
,North Carolina,2020-07-03,70241.0,1392.0,23.65,33.23,2020-07-03,Success!,11390.0,446.0,False,True,48153.0,1342.0,2179622.0,21.46,,,
,New York -- New York,2020-07-03,213212.0,18535.0,30.16,30.52,2020-07-03,Success!,33135.0,5183.0,False,True,109848.0,16985.0,2049418.0,24.27,,,
,Wisconsin,2020-07-03,30317.0,796.0,19.26,23.95,2020-07-03,Success!,5244.0,188.0,False,True,27226.0,785.0,368744.0,6.38,,,
,Wisconsin -- Milwaukee,2020-07-03,11899.0,355.0,30.98,40.28,2020-07-03,Success!,3410.0,143.0,False,False,11007.0,355.0,252321.0,26.44,,,
,Rhode Island,2020-07-03,16491.0,960.0,12.29,6.14,2020-07-03,Success!,1592.0,48.0,False,False,12950.0,782.0,69254.0,6.55,,,
,Tennessee,2020-07-03,48712.0,633.0,20.73,34.91,2020-07-03,Success!,10097.0,221.0,True,True,,,1117489.0,16.8,,,
,Maine,2020-07-03,3373.0,105.0,26.65,,2020-07-03,Success!,793.0,,False,True,2976.0,,17881.0,1.34,,,
,Maryland,2020-07-03,68961.0,3099.0,28.69,40.37,2020-07-03,Success!,19783.0,1251.0,False,False,56566.0,68933.0,1788090.0,29.78,,,
,Alabama,2020-07-03,41362.0,983.0,46.68,46.42,2020-07-03,Success!,14941.0,441.0,False,False,32010.0,950.0,1293186.0,26.58,,,
,Michigan,2020-07-03,65051.0,5891.0,30.53,40.03,2020-07-03,Success!,19858.0,2358.0,True,False,,,1375424.0,13.81,,,
,Montana,2020-07-03,1128.0,23.0,0.53,,2020-07-03,Success!,6.0,,True,True,,,4630.0,0.44,,,
,Alaska,2020-07-03,1063.0,15.0,1.28,0.0,2020-07-03,Success!,24.0,0.0,False,True,1878.0,30.0,24129.0,3.27,,,
,Massachusetts,2020-07-03,109628.0,8149.0,9.42,8.16,2020-07-03,Success!,10324.0,665.0,True,False,,,510558.0,7.48,,,
,Missouri,2020-06-27,20261.0,996.0,49.66,38.56,2020-07-03,Success!,5758.0,246.0,False,True,11594.0,638.0,704896.0,11.57,,,
,Utah,2020-07-03,23866.0,181.0,2.7,,2020-07-03,Success!,633.0,<5,True,False,,,35862.0,1.18,,,
,Mississippi,2020-07-02,29684.0,1103.0,48.93,50.05,2020-07-03,Success!,14523.0,552,True,True,,,1125834.0,37.67,,,
,Texas -- Bexar County,2020-07-03,14212.0,117.0,6.81,15.32,2020-07-03,Success!,464.0,17.0,False,False,6812.0,111.0,146703.0,7.62,,,
,Minnesota,2020-07-03,37624.0,1466.0,20.64,8.53,2020-07-03,Success!,7765.0,125,True,True,,,342186.0,6.19,,,
,Texas,2020-07-03,22672.0,662.0,0.12,0.13,2020-07-03,Success!,2672.0,85,True,False,,,3365783.0,12.07,,,
,Delaware,2020-07-03,11923.0,512.0,25.86,25.59,2020-07-03,Success!,3083.0,131,True,False,,,209892.0,22.11,,,
,Nebraska,2020-07-03,19660.0,284.0,7.59,7.78,2020-07-03,Success!,1136.0,21,False,True,14959.0,270.0,90860.0,4.77,,,
,California,2020-07-02,248235.0,6183.0,4.4,9.3,2020-07-03,Success!,7144.0,570.0,False,True,164035.0,6098.0,2267875.0,5.79,,,
,Vermont,2020-07-03,1236.0,56.0,9.98,0.0,2020-07-03,Success!,120.0,0,False,True,1202.0,56.0,8058.0,1.29,,,
,New Mexico,2020-07-03,12776.0,511.0,1.93,,2020-07-03,Success!,247.0,,True,False,,,43006.0,2.06,,,
,Florida,2020-07-03,175718.0,3684.0,13.76,19.63,2020-07-03,Success!,24177.0,723,True,False,,,3316376.0,16.1,,,
,"Washington, DC",2020-07-02,10390.0,554.0,49.8,73.65,2020-07-03,Success!,5174.0,408,True,True,,,321317.0,46.94,,,
,Colorado,2020-07-03,33612.0,1701.0,6.47,6.78,2020-07-03,Success!,1798.0,111,False,False,27780.0,1638.0,227938.0,4.12,,,
,California - San Diego,2020-07-03,15696.0,387.0,4.55,3.4,2020-07-03,Success!,569.0,13,False,False,12513.0,382.0,166412.0,5.04,,,
,Idaho,2020-07-03,6994.0,92.0,1.52,1.09,2020-07-03,Success!,106.0,1,False,True,,,11536.0,0.68,,,
,Georgia,2020-07-03,90493.0,2856.0,27.97,47.37,2020-07-03,Success!,25314.0,1353,True,True,,,3239300.0,31.46,,,
,Virginia,2020-07-03,64393.0,1845.0,14.45,22.17,2020-07-03,Success!,9304.0,409,True,True,,,1613285.0,19.17,,,
,Indiana,2020-07-03,46915.0,2488.0,12.15,14.47,2020-07-03,Success!,5701.0,360,True,True,,,619472.0,9.33,,,
,Kentucky,2020-07-03,16376.0,585.0,14.06,15.72,2020-07-03,Success!,1607.0,85,False,True,11432.0,546.0,354112.0,7.98,,,
,California - Los Angeles,2020-07-01,107667.0,3454.0,4.6,11.37,2020-07-03,Success!,2946.0,365,False,False,63985.0,3209.0,823987.0,8.16,,,
,Illinois,2020-07-04,146612.0,7014.0,16.77,27.89,2020-07-04,Success!,24592.0,1956.0,True,False,,,1824125.0,14.23,,,
,Washington,2020-07-04,35247.0,1354.0,5.51,3.38,2020-07-04,Success!,1415.0,44.0,False,False,25679.0,1300.0,269854.0,3.7,,,
,North Carolina,2020-07-04,71654.0,1395.0,22.98,33.16,2020-07-04,Success!,11390.0,446.0,False,True,49566.0,1345.0,2179622.0,21.46,,,
,New York -- New York,2020-07-04,213561.0,18555.0,30.17,30.52,2020-07-04,Success!,33185.0,5188.0,False,True,110009.0,17001.0,2049418.0,24.27,,,
,Wisconsin,2020-07-04,31055.0,796.0,19.14,23.95,2020-07-04,Success!,5335.0,188.0,False,True,27876.0,785.0,368744.0,6.38,,,
,Wisconsin -- Milwaukee,2020-07-04,12062.0,355.0,30.96,40.28,2020-07-04,Success!,3458.0,143.0,False,False,11168.0,355.0,252321.0,26.44,,,
,Rhode Island,2020-07-03,16491.0,960.0,12.29,6.14,2020-07-04,Success!,1592.0,48.0,False,False,12950.0,782.0,69254.0,6.55,,,
,Tennessee,2020-07-04,50140.0,637.0,20.63,35.01,2020-07-04,Success!,10343.0,223.0,True,True,,,1117489.0,16.8,,,
,Maine,2020-07-04,3397.0,107.0,26.7,,2020-07-04,Success!,801.0,,False,True,3000.0,,17881.0,1.34,,,
,Maryland,2020-07-04,69341.0,3111.0,28.66,40.44,2020-07-04,Success!,19874.0,1258.0,False,False,56832.0,69314.0,1788090.0,29.78,,,
,Alabama,2020-07-04,42359.0,984.0,46.61,46.48,2020-07-04,Success!,15198.0,442.0,False,False,32606.0,951.0,1293186.0,26.58,,,
,Arkansas,2020-07-04,23209.0,286.0,25.3,25.55,2020-07-04,Success!,5077.0,70.0,False,True,20068.0,274.0,460970.0,15.41,,,
,Michigan,2020-07-04,65450.0,5894.0,30.4,40.01,2020-07-04,Success!,19895.0,2358.0,True,False,,,1375424.0,13.81,,,
,Montana,2020-07-04,1167.0,23.0,0.51,,2020-07-04,Success!,6.0,,True,True,,,4630.0,0.44,,,
,Alaska,2020-07-04,1111.0,16.0,1.28,0.0,2020-07-04,Success!,25.0,0.0,False,True,1946.0,32.0,24129.0,3.27,,,
,Massachusetts,2020-07-04,109838.0,8172.0,9.42,8.16,2020-07-04,Success!,10346.0,667.0,True,False,,,510558.0,7.48,,,
,Florida -- Miami-Dade County,2020-07-04,44729.0,1038.0,20.77,,2020-07-04,Success!,5598.0,,False,True,26953.0,,481976.0,17.75,,,
,Florida -- Orange County,2020-07-04,13262.0,59.0,23.85,,2020-07-04,Success!,1696.0,,False,True,7111.0,,277193.0,20.98,,,
,Missouri,2020-06-27,20261.0,996.0,49.66,38.56,2020-07-04,Success!,5758.0,246.0,False,True,11594.0,638.0,704896.0,11.57,,,
,Utah,2020-07-04,24542.0,181.0,2.6,,2020-07-04,Success!,644.0,<5,True,False,,,35862.0,1.18,,,
,Mississippi,2020-07-03,30674.0,1107.0,48.47,49.95,2020-07-04,Success!,14869.0,553,True,True,,,1125834.0,37.67,,,
,Texas -- Bexar County,2020-07-04,14553.0,122.0,6.81,15.32,2020-07-04,Success!,464.0,17.0,False,False,6812.0,111.0,146703.0,7.62,,,
,Minnesota,2020-07-03,37624.0,1466.0,20.64,8.53,2020-07-04,Success!,7765.0,125,True,True,,,342186.0,6.19,,,
,Texas,2020-07-04,23063.0,679.0,0.12,0.13,2020-07-04,Success!,2700.0,87,True,False,,,3365783.0,12.07,,,
,Delaware,2020-07-04,11996.0,512.0,25.82,25.59,2020-07-04,Success!,3097.0,131,True,False,,,209892.0,22.11,,,
,Nebraska,2020-07-04,19827.0,284.0,7.59,7.78,2020-07-04,Success!,1136.0,21,False,True,14959.0,270.0,90860.0,4.77,,,
,California,2020-07-03,254745.0,6246.0,4.3,9.3,2020-07-04,Success!,7310.0,572.0,False,True,168270.0,6146.0,2267875.0,5.79,,,
,Vermont,2020-07-04,1238.0,56.0,10.06,0.0,2020-07-04,Success!,121.0,0,False,True,1203.0,56.0,8058.0,1.29,,,
,New Mexico,2020-07-04,13063.0,513.0,1.94,,2020-07-04,Success!,254.0,,True,False,,,43006.0,2.06,,,
,Florida,2020-07-04,187090.0,3702.0,13.42,19.58,2020-07-04,Success!,25116.0,725,True,False,,,3316376.0,16.1,,,
,"Washington, DC",2020-07-02,10390.0,554.0,49.8,73.65,2020-07-04,Success!,5174.0,408,True,True,,,321317.0,46.94,,,
,Colorado,2020-07-04,33866.0,1701.0,6.46,6.78,2020-07-04,Success!,1802.0,111,False,False,27909.0,1638.0,227938.0,4.12,,,
,California - San Diego,2020-07-03,15696.0,387.0,4.55,3.4,2020-07-04,Success!,569.0,13,False,False,12513.0,382.0,166412.0,5.04,,,
,Idaho,2020-07-04,7370.0,92.0,1.45,1.09,2020-07-04,Success!,107.0,1,False,True,,,11536.0,0.68,,,
,Pennsylvania,2020-07-04,86813.0,6749.0,30.1,21.68,2020-07-04,Success!,11500.0,1426,False,True,38210.0,6579.0,1423319.0,11.13,,,
,Georgia,2020-07-04,93319.0,2857.0,27.78,47.32,2020-07-04,Success!,25921.0,1352,True,True,,,3239300.0,31.46,,,
,Virginia,2020-07-04,65109.0,1849.0,14.5,22.23,2020-07-04,Success!,9438.0,411,True,True,,,1613285.0,19.17,,,
,Indiana,2020-07-04,47432.0,2494.0,12.08,14.47,2020-07-04,Success!,5728.0,361,True,True,,,619472.0,9.33,,,
,Kentucky,2020-07-03,16376.0,585.0,14.06,15.72,2020-07-04,Success!,1607.0,85,False,True,11432.0,546.0,354112.0,7.98,,,
,California - Los Angeles,2020-07-01,107667.0,3454.0,4.6,11.37,2020-07-04,Success!,2946.0,365,False,False,63985.0,3209.0,823987.0,8.16,,,
,New York -- New York,2020-07-04,213561.0,18555.0,30.17,30.52,2020-07-05,Success!,33185.0,5188.0,False,True,110009.0,17001.0,2049418.0,24.27,,,
,Massachusetts,2020-07-04,109838.0,8172.0,9.42,8.16,2020-07-05,Success!,10346.0,667.0,True,False,,,510558.0,7.48,,,
,Washington,2020-07-04,35247.0,1354.0,5.51,3.38,2020-07-05,Success!,1415.0,44.0,False,False,25679.0,1300.0,269854.0,3.7,,,
,Colorado,2020-07-04,33866.0,1701.0,6.46,6.78,2020-07-05,Success!,1802.0,111.0,False,False,27909.0,1638.0,227938.0,4.12,,,
,Florida,2020-07-04,187090.0,3702.0,13.42,19.58,2020-07-05,Success!,25116.0,725.0,True,False,,,3316376.0,16.1,,,
,Maine,2020-07-04,3397.0,107.0,26.7,,2020-07-05,Success!,801.0,,False,True,3000.0,,17881.0,1.34,,,
,Idaho,2020-07-04,7370.0,92.0,1.45,1.09,2020-07-05,Success!,107.0,1.0,False,True,,,11536.0,0.68,,,
,Georgia,2020-07-04,93319.0,2857.0,27.78,47.32,2020-07-05,Success!,25921.0,1352.0,True,True,,,3239300.0,31.46,,,
,Mississippi,2020-07-03,30674.0,1107.0,48.47,49.95,2020-07-05,Success!,14869.0,553.0,True,True,,,1125834.0,37.67,,,
,California - Los Angeles,2020-07-01,107667.0,3454.0,4.6,11.37,2020-07-05,Success!,2946.0,365.0,False,False,63985.0,3209.0,823987.0,8.16,,,
,Utah,2020-07-04,24542.0,181.0,2.6,,2020-07-05,Success!,644.0,<5,True,False,,,35862.0,1.18,,,
,Wisconsin -- Milwaukee,2020-07-04,12062.0,355.0,30.96,40.28,2020-07-05,Success!,3458.0,143,False,False,11168.0,355.0,252321.0,26.44,,,
,Texas,2020-07-04,23063.0,679.0,0.12,0.13,2020-07-05,Success!,2700.0,87,True,False,,,3365783.0,12.07,,,
,Missouri,2020-06-27,20261.0,996.0,49.66,38.56,2020-07-05,Success!,5758.0,246,False,True,11594.0,638.0,704896.0,11.57,,,
,Virginia,2020-07-04,65109.0,1849.0,14.5,22.23,2020-07-05,Success!,9438.0,411,True,True,,,1613285.0,19.17,,,
,Rhode Island,2020-07-03,16491.0,960.0,12.29,6.14,2020-07-05,Success!,1592.0,48,False,False,12950.0,782.0,69254.0,6.55,,,
,"Washington, DC",2020-07-02,10390.0,554.0,49.8,73.65,2020-07-05,Success!,5174.0,408,True,True,,,321317.0,46.94,,,
,Delaware,2020-07-04,11996.0,512.0,25.82,25.59,2020-07-05,Success!,3097.0,131,True,False,,,209892.0,22.11,,,
,Alabama,2020-07-04,42359.0,984.0,46.61,46.48,2020-07-05,Success!,15198.0,442,False,False,32606.0,951.0,1293186.0,26.58,,,
,New Mexico,2020-07-04,13063.0,513.0,1.94,,2020-07-05,Success!,254.0,,True,False,,,43006.0,2.06,,,
,Vermont,2020-07-04,1238.0,56.0,10.06,0.0,2020-07-05,Success!,121.0,0,False,True,1203.0,56.0,8058.0,1.29,,,
,Pennsylvania,2020-07-04,86813.0,6749.0,30.1,21.68,2020-07-05,Success!,11500.0,1426,False,True,38210.0,6579.0,1423319.0,11.13,,,
,Illinois,2020-07-04,146612.0,7014.0,16.77,27.89,2020-07-05,Success!,24592.0,1956,True,False,,,1824125.0,14.23,,,
,Michigan,2020-07-04,65450.0,5894.0,30.4,40.01,2020-07-05,Success!,19895.0,2358,True,False,,,1375424.0,13.81,,,
,Alaska,2020-07-04,1111.0,16.0,1.28,0.0,2020-07-05,Success!,25.0,0.0,False,True,1946.0,32.0,24129.0,3.27,,,
,California,,,,,,2020-07-05,"An error occurred. ... AttributeError(""'NoneType' object has no attribute 'find'"")",,,False,False,,,2267875.0,5.79,,,
,Arkansas,2020-07-05,23209.0,286.0,25.3,25.55,2020-07-05,Success!,5077.0,70,False,True,20068.0,274.0,460970.0,15.41,,,
,Maryland,2020-07-04,69341.0,3111.0,28.66,40.44,2020-07-05,Success!,19874.0,1258,False,False,56832.0,69314.0,1788090.0,29.78,,,
,California - San Diego,2020-07-03,15696.0,387.0,4.55,3.4,2020-07-05,Success!,569.0,13,False,False,12513.0,382.0,166412.0,5.04,,,
,Minnesota,2020-07-03,37624.0,1466.0,20.64,8.53,2020-07-05,Success!,7765.0,125,True,True,,,342186.0,6.19,,,
,Nebraska,2020-07-04,19827.0,284.0,7.59,7.78,2020-07-05,Success!,1136.0,21,False,True,14959.0,270.0,90860.0,4.77,,,
,Florida -- Miami-Dade County,2020-07-04,44729.0,1038.0,20.77,,2020-07-05,Success!,5598.0,,False,True,26953.0,,481976.0,17.75,,,
,Florida -- Orange County,2020-07-04,13262.0,59.0,23.85,,2020-07-05,Success!,1696.0,,False,True,7111.0,,277193.0,20.98,,,
,Kentucky,2020-07-03,16376.0,585.0,14.06,15.72,2020-07-05,Success!,1607.0,85,False,True,11432.0,546.0,354112.0,7.98,,,
,North Carolina,2020-07-04,71654.0,1395.0,22.98,33.16,2020-07-05,Success!,11390.0,446,False,True,49566.0,1345.0,2179622.0,21.46,,,
,Indiana,2020-07-04,47432.0,2494.0,12.08,14.47,2020-07-05,Success!,5728.0,361,True,True,,,619472.0,9.33,,,
,Texas -- Bexar County,2020-07-05,14553.0,122.0,6.81,15.32,2020-07-05,Success!,464.0,17.0,False,False,6812.0,111.0,146703.0,7.62,,,
